market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url,relevance_score,primary_topic,country_or_region,event_family,information_structure,hard_rejected,classification_reason,rejection_reason
608559,will-achraf-hakimi-win-the-2026-ballon-dor,Will Achraf Hakimi win the 2026 Ballon d'Or?,Will Achraf Hakimi win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,595038.108643,590062.97533,False,2026-10-31T00:00:00Z,"[""96629246041156194058643540529810407132129200453073279076767531328321906651327"", ""40928094906627286353472275889079838417665177283533959163065391799858997513382""]",https://polymarket.com/market/will-achraf-hakimi-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608560,will-bruno-fernandes-win-the-2026-ballon-dor,Will Bruno Fernandes win the 2026 Ballon d'Or?,Will Bruno Fernandes win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,659465.3368900005,582225.03375,False,2026-10-31T00:00:00Z,"[""101622557465698829525744132602088194868803796460787278639335217811778299351277"", ""17439823686470220541046463367857902927622476484573633381401319836608560958807""]",https://polymarket.com/market/will-bruno-fernandes-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608561,will-luis-diaz-win-the-2026-ballon-dor,Will Luis Diaz win the 2026 Ballon d'Or?,Will Luis Diaz win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,408238.54799999954,579745.28386,False,2026-10-31T00:00:00Z,"[""10270259122904576625713794259677323606251651109288833081827776714048972166811"", ""65547360137564590399724438199864888761784929898868765687803215452658430288650""]",https://polymarket.com/market/will-luis-diaz-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608543,will-ousmane-dembl-win-the-2026-ballon-dor,Will Ousmane Dembélé win the 2026 Ballon d'Or?,Will Ousmane Dembélé win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,1402074.437796002,206345.66072,False,2026-10-31T00:00:00Z,"[""98995454929502090253677005499136815786618457974539379472945759013797338791883"", ""109359154677724641879093510140547924238031773808324195577981722875545957189531""]",https://polymarket.com/market/will-ousmane-dembl-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
601832,will-aldo-rebelo-win-the-2026-brazilian-presidential-election,Will Aldo Rebelo win the 2026 Brazilian presidential election?,Will Aldo Rebelo win the 2026 Brazilian presidential election?,"A presidential election is scheduled to take place in Brazil on October 4, 2026.

This market will resolve according to the listed candidate that wins this election.

This market includes any potential second round. If the result of this election isn't known by June 30, 2027, 11:59 PM ET, the market will resolve to ""Other"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,brazil-presidential-election,Brazil Presidential Election,4866630.444042743,1531007.58569,False,2026-10-04T00:00:00Z,"[""18874063891853426715155938679650704186206312307574669405399400920527965569290"", ""95597933525611824079013318290908306632452395554424249697047125393686147365868""]",https://polymarket.com/market/will-aldo-rebelo-win-the-2026-brazilian-presidential-election,75.0,elections,latin_america,brazil-presidential-election,public_or_macro_driven,False,matched elections keywords,diversity cap: primary_topic=elections
601833,will-tereza-cristina-win-the-2026-brazilian-presidential-election,Will Tereza Cristina win the 2026 Brazilian presidential election?,Will Tereza Cristina win the 2026 Brazilian presidential election?,"A presidential election is scheduled to take place in Brazil on October 4, 2026.

This market will resolve according to the listed candidate that wins this election.

This market includes any potential second round. If the result of this election isn't known by June 30, 2027, 11:59 PM ET, the market will resolve to ""Other"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,brazil-presidential-election,Brazil Presidential Election,3183138.1310559334,233643.02573,False,2026-10-04T00:00:00Z,"[""111901744542692526827481385722975834672043376661227579870355575009066606657994"", ""64982418802960410634417234400461483693795282592809889685102027864089780598249""]",https://polymarket.com/market/will-tereza-cristina-win-the-2026-brazilian-presidential-election,75.0,elections,latin_america,brazil-presidential-election,public_or_macro_driven,False,matched elections keywords,diversity cap: primary_topic=elections
601834,will-helder-barbalho-win-the-2026-brazilian-presidential-election,Will Helder Barbalho win the 2026 Brazilian presidential election?,Will Helder Barbalho win the 2026 Brazilian presidential election?,"A presidential election is scheduled to take place in Brazil on October 4, 2026.

This market will resolve according to the listed candidate that wins this election.

This market includes any potential second round. If the result of this election isn't known by June 30, 2027, 11:59 PM ET, the market will resolve to ""Other"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/).",,,brazil-presidential-election,Brazil Presidential Election,2308489.1068819915,434676.32682,False,2026-10-04T00:00:00Z,"[""49821018408733695378907631766783388197384982451576409356148180829521508621967"", ""72714416442822965658619792482622498214965370742798513442488186246322155432807""]",https://polymarket.com/market/will-helder-barbalho-win-the-2026-brazilian-presidential-election,75.0,elections,latin_america,brazil-presidential-election,public_or_macro_driven,False,matched elections keywords,diversity cap: primary_topic=elections
608540,will-kylian-mbapp-win-the-2026-ballon-dor,Will Kylian Mbappé win the 2026 Ballon d'Or?,Will Kylian Mbappé win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,1311130.7599429812,183378.86956,False,2026-10-31T00:00:00Z,"[""95640549996905293510297955529586737178285694064878854803914367446504739764113"", ""43681720319477188597878188429504394796986333625436226983885469009299707562545""]",https://polymarket.com/market/will-kylian-mbapp-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608541,will-erling-haaland-win-the-2026-ballon-dor,Will Erling Haaland win the 2026 Ballon d'Or?,Will Erling Haaland win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,945807.8589379996,281374.83208,False,2026-10-31T00:00:00Z,"[""28452090262595806306683841543702974671789939255165753137157118490078999198778"", ""41582690056299530319797949041927935989019869883198101581541874744777936907826""]",https://polymarket.com/market/will-erling-haaland-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608542,will-jude-bellingham-win-the-2026-ballon-dor,Will Jude Bellingham win the 2026 Ballon d'Or?,Will Jude Bellingham win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,893584.3161510004,299356.90538,False,2026-10-31T00:00:00Z,"[""35466012767924254839738113787085950010503473575312851228505226571790709275819"", ""24122299862711914013738626986097179741774791999132542027561549123320843148963""]",https://polymarket.com/market/will-jude-bellingham-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
608562,will-lautaro-martinez-win-the-2026-ballon-dor,Will Lautaro Martinez win the 2026 Ballon d'Or?,Will Lautaro Martinez win the 2026 Ballon d'Or?,"This market will resolve according to the winner of the 2026 Ballon d’Or.

If no 2026 Ballon d’Or winner is declared by December 31, 2026, 11:59 PM ET, this market will resolve to ""Other"".

The primary resolution source for this market is official information from France Football (https://www.francefootball.fr/).",,,ballon-dor-winner-2026,Ballon d'Or Winner 2026,458145.69946200005,608407.25589,False,2026-10-31T00:00:00Z,"[""89194809054137575419175388726154485325193802797230727484307111472702259856508"", ""85193746274096025265438934369311056706018491766592371590154546236678323798776""]",https://polymarket.com/market/will-lautaro-martinez-win-the-2026-ballon-dor,75.0,elections,europe,ballon-dor-winner-2026,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=europe
559692,will-jasmine-crockett-win-the-2028-democratic-presidential-nomination,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,36067136.70592559,2213570.08481,False,2028-11-07T00:00:00Z,"[""22103094389913052942362639589409218272323168761614999702665821259175535456835"", ""10893367019711826592833821276710094799225035200719824531380610476790390190688""]",https://polymarket.com/market/will-jasmine-crockett-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
559693,will-ruben-gallego-win-the-2028-democratic-presidential-nomination,Will Ruben Gallego win the 2028 Democratic presidential nomination?,Will Ruben Gallego win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,8273748.657419022,1125729.30267,False,2028-11-07T00:00:00Z,"[""94658518227479141344875476648819337938746150529318297759951212169676959854478"", ""89549550119611798541187132573193884477265258658615163602217456913355320927577""]",https://polymarket.com/market/will-ruben-gallego-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
559694,will-ro-khanna-win-the-2028-democratic-presidential-nomination,Will Ro Khanna win the 2028 Democratic presidential nomination?,Will Ro Khanna win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,11081818.623605529,238821.33973,False,2028-11-07T00:00:00Z,"[""20374050108659687356429749447884880983779889840007423115803042125707701269498"", ""2610336024939503976910443133965525155112118948066646227040491461288298872236""]",https://polymarket.com/market/will-ro-khanna-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
559695,will-james-talarico-win-the-2028-democratic-presidential-nomination,Will James Talarico win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,10189826.469624046,301108.46664,False,2028-11-07T00:00:00Z,"[""52535923606561722941567320365820395300598958985353103429657683100920373025261"", ""20643805904661385280242837899001038341346631607217619709766724611396929658707""]",https://polymarket.com/market/will-james-talarico-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
559696,will-graham-platner-win-the-2028-democratic-presidential-nomination,Will Graham Platner win the 2028 Democratic presidential nomination?,Will Graham Platner win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,7786581.293000983,2380681.80428,False,2028-11-07T00:00:00Z,"[""54840717483866263964304723492966182979723045222316848733193673523986124053075"", ""2830559553603011758209706316487895188007644895898957662939818867834634821212""]",https://polymarket.com/market/will-graham-platner-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
559697,will-abigail-spanberger-win-the-2028-democratic-presidential-nomination,Will Abigail Spanberger win the 2028 Democratic presidential nomination?,Will Abigail Spanberger win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,146207.806166,1306383.03576,False,2028-11-07T00:00:00Z,"[""67834126955354466786049932246962827069514258320708123726234642047236874537300"", ""85842730802801029317331291122638780955014362480310249655739704629273608465884""]",https://polymarket.com/market/will-abigail-spanberger-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
559698,will-hakeem-jeffries-win-the-2028-democratic-presidential-nomination,Will Hakeem Jeffries win the 2028 Democratic presidential nomination?,Will Hakeem Jeffries win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,165560.36116600005,1087709.57312,False,2028-11-07T00:00:00Z,"[""23940655822937666554179928631365405234554137716172612284986318717257054413669"", ""74558297484750387958365610940184220316219182006445006209048673137036909262424""]",https://polymarket.com/market/will-hakeem-jeffries-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
559699,will-elissa-slotkin-win-the-2028-democratic-presidential-nomination,Will Elissa Slotkin win the 2028 Democratic presidential nomination?,Will Elissa Slotkin win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,190262.761116,1088519.3492,False,2028-11-07T00:00:00Z,"[""48455736546094517370011063312529885328905072240106316551156607253162886762655"", ""21910945789202551310737182019481519202352824012676720876277298283641159588352""]",https://polymarket.com/market/will-elissa-slotkin-win-the-2028-democratic-presidential-nomination,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
559668,will-mark-kelly-win-the-2028-democratic-presidential-nomination-479,Will Mark Kelly win the 2028 Democratic presidential nomination?,Will Mark Kelly win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,17027045.063177407,282788.02862,False,2028-11-07T00:00:00Z,"[""92325249719485031139867422012514654102580961954747753469470405147070256604118"", ""5116999494213083595175041146469973274436003044730013359502912125889113751080""]",https://polymarket.com/market/will-mark-kelly-win-the-2028-democratic-presidential-nomination-479,75.0,elections,united_states,democratic-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562001,will-steve-bannon-win-the-2028-republican-presidential-nomination,Will Steve Bannon win the 2028 Republican presidential nomination?,Will Steve Bannon win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,22721028.98221513,2145401.45391,False,2028-11-07T00:00:00Z,"[""76572162491038773682779378100661251853152133818805423848523216103658476280587"", ""25583872291729778177187717614560645987351882646783629615247519807465184364234""]",https://polymarket.com/market/will-steve-bannon-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562002,will-erika-kirk-win-the-2028-republican-presidential-nomination,Will Erika Kirk win the 2028 Republican presidential nomination?,Will Erika Kirk win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,18656640.084004473,2101807.35014,False,2028-11-07T00:00:00Z,"[""36725157385158152303355940271421346899386884953712631735038848833359115722560"", ""100798539333257155804503755544697952331380694697499428407950484702163979829576""]",https://polymarket.com/market/will-erika-kirk-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562003,will-kim-kardashian-win-the-2028-republican-presidential-nomination,Will Kim Kardashian win the 2028 Republican presidential nomination?,Will Kim Kardashian win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,28393199.441864513,2346116.57018,False,2028-11-07T00:00:00Z,"[""10651968542740640896482407431367624536081358925965856338872110525887291512129"", ""103086387269187122378314827672946076309261054730475021633767467850510078119868""]",https://polymarket.com/market/will-kim-kardashian-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562005,will-thomas-massie-win-the-2028-republican-presidential-nomination,Will Thomas Massie win the 2028 Republican presidential nomination?,Will Thomas Massie win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,5920626.1993519915,451059.94734,False,2028-11-07T00:00:00Z,"[""99700879015134724880665931256853704724897234270130475786057704135245843006310"", ""94171791097080152294329103174901345850282375147106800117496695577931335275209""]",https://polymarket.com/market/will-thomas-massie-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562006,will-eric-trump-win-the-2028-republican-presidential-nomination,Will Eric Trump win the 2028 Republican presidential nomination?,Will Eric Trump win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,9896959.142047359,2161378.88065,False,2028-11-07T00:00:00Z,"[""57919459237478987490046512369779809927967587873586488155446781256559839871449"", ""58389730991380235726868542531087058690762163352908563301611948484975927797504""]",https://polymarket.com/market/will-eric-trump-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562007,will-joe-kent-win-the-2028-republican-presidential-nomination,Will Joe Kent win the 2028 Republican presidential nomination?,Will Joe Kent win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,8451346.556846334,1720051.96199,False,2028-11-07T00:00:00Z,"[""79109138136144804495019974949003266649145803384760006308278371005319168843129"", ""65030375464178446496570525340832652143777619585997981475842311804446352421562""]",https://polymarket.com/market/will-joe-kent-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562008,will-pete-hegseth-win-the-2028-republican-presidential-nomination,Will Pete Hegseth win the 2028 Republican presidential nomination?,Will Pete Hegseth win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,8610830.990684437,1976483.22591,False,2028-11-07T00:00:00Z,"[""98511916129081689027111328481059704559518789751071585689160934736837069796376"", ""9858445493903501648722765041195521587435370553699986326259923783724888628821""]",https://polymarket.com/market/will-pete-hegseth-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562009,will-candace-owens-win-the-2028-republican-presidential-nomination,Will Candace Owens win the 2028 Republican presidential nomination?,Will Candace Owens win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,489220.8644980001,635433.21521,False,2028-11-07T00:00:00Z,"[""103583503429104930194497628126914667755033911422951268976034178026550261878964"", ""104506727636149041299659366434997071904261219660415251973928167233993662044749""]",https://polymarket.com/market/will-candace-owens-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562010,will-tim-scott-win-the-2028-republican-presidential-nomination,Will Tim Scott win the 2028 Republican presidential nomination?,Will Tim Scott win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,196951.668166,711102.78182,False,2028-11-07T00:00:00Z,"[""5512848766124376052999423421512013003730876644177915544789164561934035500453"", ""107397520174753938362592444517621272056012200608241033879184249398158199486352""]",https://polymarket.com/market/will-tim-scott-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562011,will-mike-johnson-win-the-2028-republican-presidential-nomination,Will Mike Johnson win the 2028 Republican presidential nomination?,Will Mike Johnson win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,163836.20466500006,682355.93868,False,2028-11-07T00:00:00Z,"[""67009680541631417178786187475736119267175409373964622166552697723052949294917"", ""66184541511359055496328636694262565260133941886155730891488425086369465329409""]",https://polymarket.com/market/will-mike-johnson-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562012,will-doug-burgum-win-the-2028-republican-presidential-nomination,Will Doug Burgum win the 2028 Republican presidential nomination?,Will Doug Burgum win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,305142.2750000001,678519.37824,False,2028-11-07T00:00:00Z,"[""93113471876116345683070495396509212560170369825152543269547431997634874178256"", ""86893269108096748563599850479786001283685570143251102849322763229169408359930""]",https://polymarket.com/market/will-doug-burgum-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
562013,will-tom-cotton-win-the-2028-republican-presidential-nomination,Will Tom Cotton win the 2028 Republican presidential nomination?,Will Tom Cotton win the 2028 Republican presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Republican Party sources.

Any replacement of the Republican nominee before election day will not change the resolution of the market.",,,republican-presidential-nominee-2028,Republican Presidential Nominee 2028,790586.7106659999,145282.35693,False,2028-11-07T00:00:00Z,"[""77183606580201228784494296983790614769416656107808766333251588423667839654708"", ""92749143123473934444426129987774935901545805213978581951879870684552179450628""]",https://polymarket.com/market/will-tom-cotton-win-the-2028-republican-presidential-nomination,75.0,elections,united_states,republican-presidential-nominee-2028,public_or_macro_driven,False,matched elections keywords,diversity cap: country_or_region=united_states
