market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url
628958,will-elaine-culotti-win-the-california-governor-election-in-2026,Will Elaine Culotti win the California Governor Election in 2026?,Will Elaine Culotti win the California Governor Election in 2026?,"This market will resolve to according to the candidate who wins the 2026 California gubernatorial election currently scheduled for November 3, 2026.

If the results of the election are not confirmed by July 31, 2027, this market will resolve to ""Other"".

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on official certification.",,,california-governor-election-2026,California Governor Election Winner,1261291.6406750032,346098.93825,False,2026-11-03T00:00:00Z,"[""89329355062605237215079217864055066686456963400867784649256501507552422672894"", ""96180910430648580331573313226755922305219521714535664049459295909767421453355""]",https://polymarket.com/market/will-elaine-culotti-win-the-california-governor-election-in-2026
629030,will-karen-bass-win-the-2026-los-angeles-mayoral-election,Will Karen Bass win the 2026 Los Angeles mayoral election?,Will Karen Bass win the 2026 Los Angeles mayoral election?,"The 2026 Los Angeles mayoral election will be held on June 2, 2026, to elect the mayor of Los Angeles, California. If no candidate receives a majority of the vote, a runoff election will be held on November 3, 2026.

This market will resolve according to the candidate that wins the election.

The primary resolution source for this market will be a consensus of credible reporting; however, if there is any ambiguity in the results, this market will resolve according to official information from the City of Los Angeles.",,,los-angeles-mayoral-election-117,Los Angeles Mayoral Election,706635.1580860029,95566.1668,False,2026-12-31T23:59:00Z,"[""21099887182068653164347641846316470453763034851874063977340528628016776716246"", ""34469274651136131348321516150438492438660307886630693950137200696755429925073""]",https://polymarket.com/market/will-karen-bass-win-the-2026-los-angeles-mayoral-election
629040,will-nithya-raman-win-the-2026-los-angeles-mayoral-election-876,Will Nithya Raman win the 2026 Los Angeles mayoral election?,Will Nithya Raman win the 2026 Los Angeles mayoral election?,"The 2026 Los Angeles mayoral election will be held on June 2, 2026, to elect the mayor of Los Angeles, California. If no candidate receives a majority of the vote, a runoff election will be held on November 3, 2026.

This market will resolve according to the candidate that wins the election.

The primary resolution source for this market will be a consensus of credible reporting; however, if there is any ambiguity in the results, this market will resolve according to official information from the City of Los Angeles.",,,los-angeles-mayoral-election-117,Los Angeles Mayoral Election,1166961.2877530013,113060.54297,False,2026-12-31T23:59:00Z,"[""50292933818751585369672690878774599873941191925538325333138798248932182222864"", ""58507084608782512565480280053882807505189448738098588563704773804344223603355""]",https://polymarket.com/market/will-nithya-raman-win-the-2026-los-angeles-mayoral-election-876
629183,will-the-democrat-win-the-arizona-governor-race-in-2026,Will the Democrats win the Arizona governor race in 2026?,Will the Democrats win the Arizona governor race in 2026?,"This market will resolve according to the winner of the 2026 Arizona gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date. 

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party. 

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,arizona-governor-winner-2026,Arizona Governor Election Winner,25772.67206999999,11882.625,False,,"[""48368039124533504674394545622809320495392482760644292167644042386014017726777"", ""2523036761393218729489135332182856159698268685360641264822465280431935747282""]",https://polymarket.com/market/will-the-democrat-win-the-arizona-governor-race-in-2026
629184,will-the-republican-win-the-arizona-governor-race-in-2026,Will the Republicans win the Arizona governor race in 2026?,Will the Republicans win the Arizona governor race in 2026?,"This market will resolve according to the winner of the 2026 Arizona gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date. 

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party. 

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,arizona-governor-winner-2026,Arizona Governor Election Winner,23220.04490800003,13915.7661,False,,"[""18859933834391393264997730047904836599784455493762567366530805521273388590339"", ""88124433300559247959309048268928728970816174095213461359357515260826164605193""]",https://polymarket.com/market/will-the-republican-win-the-arizona-governor-race-in-2026
629270,will-the-democrats-win-the-alabama-governor-race-in-2026,Will the Democrats win the Alabama governor race in 2026?,Will the Democrats win the Alabama governor race in 2026?,"This market will resolve according to the winner of the 2026 Alabama gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,alabama-governor-winner-2026,Alabama Governor Election Winner,3169.751484000001,15111.6966,False,,"[""66799540193763442273153807390120946960260027428359861674134091731050086258652"", ""24047710826989921604302853982918619576361902127755708458471439265448576446915""]",https://polymarket.com/market/will-the-democrats-win-the-alabama-governor-race-in-2026
629271,will-the-republicans-win-the-alabama-governor-race-in-2026,Will the Republicans win the Alabama governor race in 2026?,Will the Republicans win the Alabama governor race in 2026?,"This market will resolve according to the winner of the 2026 Alabama gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,alabama-governor-winner-2026,Alabama Governor Election Winner,3736.191858,12373.55077,False,,"[""109054998942213692077271472955675949350077711784792442998941210738471587356514"", ""21394111175696078564277251080686998161963462347401624447476423901276480986629""]",https://polymarket.com/market/will-the-republicans-win-the-alabama-governor-race-in-2026
629283,will-the-democrats-win-the-arkansas-governor-race-in-2026,Will the Democrats win the Arkansas governor race in 2026?,Will the Democrats win the Arkansas governor race in 2026?,"This market will resolve according to the winner of the 2026 Arkansas gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,arkansas-governor-winner-2026,Arkansas Governor Election Winner,1548.817747,10728.48726,False,,"[""40899822988489523883534886021948522261134770684960257613447444387617827489093"", ""35030034494631681902294217492110758656618132724500445741909954480811382889848""]",https://polymarket.com/market/will-the-democrats-win-the-arkansas-governor-race-in-2026
629284,will-the-republicans-win-the-arkansas-governor-race-in-2026,Will the Republicans win the Arkansas governor race in 2026?,Will the Republicans win the Arkansas governor race in 2026?,"This market will resolve according to the winner of the 2026 Arkansas gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,arkansas-governor-winner-2026,Arkansas Governor Election Winner,5398.441963000006,17426.1178,False,,"[""102338577209265315381870206199608266895858545057511455426333199851251620807909"", ""108244966340188405225591538806662687422650826116902649764794167749158072655084""]",https://polymarket.com/market/will-the-republicans-win-the-arkansas-governor-race-in-2026
629296,will-the-democrats-win-the-colorado-governor-race-in-2026,Will the Democrats win the Colorado governor race in 2026?,Will the Democrats win the Colorado governor race in 2026?,"This market will resolve according to the winner of the 2026 Colorado gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,colorado-governor-winner-2026,Colorado Governor Election Winner,7362.497578000001,25366.65646,False,,"[""13561110222018578357785114619723468880952494576477687978085608584743809891728"", ""23240918648754624979648235652725215687566970949759632721271689666058289934523""]",https://polymarket.com/market/will-the-democrats-win-the-colorado-governor-race-in-2026
629297,will-the-republicans-win-the-colorado-governor-race-in-2026,Will the Republicans win the Colorado governor race in 2026?,Will the Republicans win the Colorado governor race in 2026?,"This market will resolve according to the winner of the 2026 Colorado gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,colorado-governor-winner-2026,Colorado Governor Election Winner,5259.999091999998,13533.44878,False,,"[""17546916569546560082654809047780534438941220653259855302022567325162996913878"", ""99678455340473466359487157107548906800078148061788837551165683023089300945639""]",https://polymarket.com/market/will-the-republicans-win-the-colorado-governor-race-in-2026
629311,will-the-democrats-win-the-connecticut-governor-race-in-2026,Will the Democrats win the Connecticut governor race in 2026?,Will the Democrats win the Connecticut governor race in 2026?,"This market will resolve according to the winner of the 2026 Connecticut gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,connecticut-governor-winner-2026,Connecticut Governor Election Winner,4545.128432999991,11428.6701,False,,"[""94716743709853585469973889676994451123824166409123282527490222914006156870020"", ""79903668476273078904167389486657973102725695126491520283526754047409624544734""]",https://polymarket.com/market/will-the-democrats-win-the-connecticut-governor-race-in-2026
629312,will-the-republicans-win-the-connecticut-governor-race-in-2026,Will the Republicans win the Connecticut governor race in 2026?,Will the Republicans win the Connecticut governor race in 2026?,"This market will resolve according to the winner of the 2026 Connecticut gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,connecticut-governor-winner-2026,Connecticut Governor Election Winner,2937.1182759999983,15183.9182,False,,"[""28222949582692352334110457056784683609708218641745397767642367585928375878193"", ""3641056676837946671256477781020225557556713248985258428151086443592289606284""]",https://polymarket.com/market/will-the-republicans-win-the-connecticut-governor-race-in-2026
629324,will-the-democrats-win-the-florida-governor-race-in-2026,Will the Democrats win the Florida governor race in 2026?,Will the Democrats win the Florida governor race in 2026?,"This market will resolve according to the winner of the 2026 Florida gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,florida-governor-winner-2026,Florida Governor Election Winner,17877.516992000004,14704.8718,False,,"[""45666577334498374671436529469006420565255125221309505855441517627481607414492"", ""83106526449876874573813297184176954494008138834292248374570211745966785088569""]",https://polymarket.com/market/will-the-democrats-win-the-florida-governor-race-in-2026
629325,will-the-republicans-win-the-florida-governor-race-in-2026,Will the Republicans win the Florida governor race in 2026?,Will the Republicans win the Florida governor race in 2026?,"This market will resolve according to the winner of the 2026 Florida gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,florida-governor-winner-2026,Florida Governor Election Winner,13974.810476000006,10846.422,False,,"[""107409796822153809778143872196236532785178617102787858261374110829112218839748"", ""47371207337429105795077789605234118169598966393033859219795208509845903311456""]",https://polymarket.com/market/will-the-republicans-win-the-florida-governor-race-in-2026
629337,will-the-democrats-win-the-georgia-governor-race-in-2026,Will the Democrats win the Georgia governor race in 2026?,Will the Democrats win the Georgia governor race in 2026?,"This market will resolve according to the winner of the 2026 Georgia gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,georgia-governor-winner-2026,Georgia Governor Election Winner,28304.14106899995,20668.3733,False,,"[""59980150909931986777748227027020522224275707387562276219060223816867188565245"", ""29426800815897155175757951733656404312185134543823956306564757069451562558732""]",https://polymarket.com/market/will-the-democrats-win-the-georgia-governor-race-in-2026
629338,will-the-republicans-win-the-georgia-governor-race-in-2026,Will the Republicans win the Georgia governor race in 2026?,Will the Republicans win the Georgia governor race in 2026?,"This market will resolve according to the winner of the 2026 Georgia gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,georgia-governor-winner-2026,Georgia Governor Election Winner,30321.147075000004,18110.6123,False,,"[""17555504943162344098534978138053308162738914357892515623100381936995379845407"", ""53502088681539225888217182746120417070419934602682782293991096287838014660594""]",https://polymarket.com/market/will-the-republicans-win-the-georgia-governor-race-in-2026
629350,will-the-democrats-win-the-hawaii-governor-race-in-2026,Will the Democrats win the Hawaii governor race in 2026?,Will the Democrats win the Hawaii governor race in 2026?,"This market will resolve according to the winner of the 2026 Hawaii gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,hawaii-governor-winner-2026,Hawaii Governor Election Winner,3630.781650999998,22794.2188,False,,"[""110136962687751258520353298894226275160632723246908859759371791290370868364654"", ""115156135737411153581543130004616889013481834144163536136083461936312640716888""]",https://polymarket.com/market/will-the-democrats-win-the-hawaii-governor-race-in-2026
629351,will-the-republicans-win-the-hawaii-governor-race-in-2026,Will the Republicans win the Hawaii governor race in 2026?,Will the Republicans win the Hawaii governor race in 2026?,"This market will resolve according to the winner of the 2026 Hawaii gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,hawaii-governor-winner-2026,Hawaii Governor Election Winner,5177.162487,19476.93559,False,,"[""6206829575409742132406519993328718521258147411060807019224318077365646262406"", ""100353087113074450324456811106016314839007387223599641723313349068598740344021""]",https://polymarket.com/market/will-the-republicans-win-the-hawaii-governor-race-in-2026
629363,will-the-democrats-win-the-idaho-governor-race-in-2026,Will the Democrats win the Idaho governor race in 2026?,Will the Democrats win the Idaho governor race in 2026?,"This market will resolve according to the winner of the 2026 Idaho gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,idaho-governor-winner-2026,Idaho Governor Election Winner,3518.2115149999995,12177.34292,False,,"[""33422454484664318134839474897555797731651253833609657227452504228201243908837"", ""40571564745590344089989477714526464580243500116795170298523584156719369881208""]",https://polymarket.com/market/will-the-democrats-win-the-idaho-governor-race-in-2026
629364,will-the-republicans-win-the-idaho-governor-race-in-2026,Will the Republicans win the Idaho governor race in 2026?,Will the Republicans win the Idaho governor race in 2026?,"This market will resolve according to the winner of the 2026 Idaho gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,idaho-governor-winner-2026,Idaho Governor Election Winner,4441.746573999999,15567.30849,False,,"[""87236158376775117473663657833358313384905412589236150240764095508530872387075"", ""82634422298850840881183023689039409946597074068273164314419715554438926559829""]",https://polymarket.com/market/will-the-republicans-win-the-idaho-governor-race-in-2026
629376,will-the-democrats-win-the-illinois-governor-race-in-2026,Will the Democrats win the Illinois governor race in 2026?,Will the Democrats win the Illinois governor race in 2026?,"This market will resolve according to the winner of the 2026 Illinois gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,illinois-governor-winner-2026,Illinois Governor Election Winner,2769.8129519999998,14819.9672,False,,"[""23435178151774440115423538812688705649247609803850018642847000556068202005554"", ""77478268313210841142065181291293453793679683521836424926635787111097653950699""]",https://polymarket.com/market/will-the-democrats-win-the-illinois-governor-race-in-2026
629377,will-the-republicans-win-the-illinois-governor-race-in-2026,Will the Republicans win the Illinois governor race in 2026?,Will the Republicans win the Illinois governor race in 2026?,"This market will resolve according to the winner of the 2026 Illinois gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,illinois-governor-winner-2026,Illinois Governor Election Winner,2709.817293999998,18037.2813,False,,"[""84456939894380206199554748929444222951802944556070526261308395410636849018567"", ""88155146065463355811852801401879409201325988911214097064440702203630027364013""]",https://polymarket.com/market/will-the-republicans-win-the-illinois-governor-race-in-2026
629397,will-the-democrats-win-the-iowa-governor-race-in-2026,Will the Democrats win the Iowa governor race in 2026?,Will the Democrats win the Iowa governor race in 2026?,"This market will resolve according to the winner of the 2026 Iowa gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,iowa-governor-winner-2026,Iowa Governor Election Winner,23011.523477999996,7721.6478,False,,"[""45621938709469399887344165091123819127263258871102896783851049824656362940868"", ""72286694793480540627539910984935225027717415042902477334885085671426791945028""]",https://polymarket.com/market/will-the-democrats-win-the-iowa-governor-race-in-2026
629398,will-the-republicans-win-the-iowa-governor-race-in-2026,Will the Republicans win the Iowa governor race in 2026?,Will the Republicans win the Iowa governor race in 2026?,"This market will resolve according to the winner of the 2026 Iowa gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,iowa-governor-winner-2026,Iowa Governor Election Winner,30619.109029999985,7014.071,False,,"[""35744753605838865227961720864928711626409257515092566128191701940968999011763"", ""66995205093020988805717868805435346915682775248431420622150164310292956433386""]",https://polymarket.com/market/will-the-republicans-win-the-iowa-governor-race-in-2026
629412,will-the-democrats-win-the-kansas-governor-race-in-2026,Will the Democrats win the Kansas governor race in 2026?,Will the Democrats win the Kansas governor race in 2026?,"This market will resolve according to the winner of the 2026 Kansas gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,kansas-governor-winner-2026,Kansas Governor Election Winner,4704.079186999999,3531.6972,False,,"[""79484096963248498578517243733071571984223432387663163312687533493173144145268"", ""29394102154625046234624466923627257102948178230785334718764086258965622150946""]",https://polymarket.com/market/will-the-democrats-win-the-kansas-governor-race-in-2026
629413,will-the-republicans-win-the-kansas-governor-race-in-2026,Will the Republicans win the Kansas governor race in 2026?,Will the Republicans win the Kansas governor race in 2026?,"This market will resolve according to the winner of the 2026 Kansas gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,kansas-governor-winner-2026,Kansas Governor Election Winner,2891.9904730000007,2111.1766,False,,"[""63693837389044553718411703128182914158332390182546987000527783026710645197027"", ""67083865982621347962588306486968672865410439281803783157758359046366394195666""]",https://polymarket.com/market/will-the-republicans-win-the-kansas-governor-race-in-2026
629425,will-the-democrats-win-the-maine-governor-race-in-2026,Will the Democrats win the Maine governor race in 2026?,Will the Democrats win the Maine governor race in 2026?,"This market will resolve according to the winner of the 2026 Maine gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maine-governor-winner-2026,Maine Governor Election Winner,20600.33295,28119.44397,False,,"[""92845243966002494782242842696395378111295494684532387488276103452077216171518"", ""24881767450639056263521368837377769213210166022664275303369919457991423602034""]",https://polymarket.com/market/will-the-democrats-win-the-maine-governor-race-in-2026
629426,will-the-republicans-win-the-maine-governor-race-in-2026,Will the Republicans win the Maine governor race in 2026?,Will the Republicans win the Maine governor race in 2026?,"This market will resolve according to the winner of the 2026 Maine gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maine-governor-winner-2026,Maine Governor Election Winner,5796.738812000006,26257.40529,False,,"[""77900872247159891045693614974240851672235710405168744753050508553885061962390"", ""39427014826257060612750295323428415519029045306172068408478691177307792399817""]",https://polymarket.com/market/will-the-republicans-win-the-maine-governor-race-in-2026
629438,will-the-democrats-win-the-maryland-governor-race-in-2026,Will the Democrats win the Maryland governor race in 2026?,Will the Democrats win the Maryland governor race in 2026?,"This market will resolve according to the winner of the 2026 Maryland gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maryland-governor-winner-2026,Maryland Governor Election Winner,7321.765279000003,18007.36344,False,,"[""21509039698927424303190259436702262868147960450053769072201076877922760800234"", ""61059317298180515598301968520737758441265273977469929832715117586893344185237""]",https://polymarket.com/market/will-the-democrats-win-the-maryland-governor-race-in-2026
